,Date,Open,High,Low,Close,Adj Close,Volume
195,2020-10-09,132.0,132.0,127.599998,127.790001,122.928925,8353700
196,2020-10-12,128.070007,128.25,126.440002,127.209999,122.370987,4635100
197,2020-10-13,126.57,127.150002,124.459999,125.099998,120.341248,5406100
198,2020-10-14,125.129997,126.940002,125.129997,125.940002,121.1493,3728100
199,2020-10-15,124.080002,125.220001,123.849998,124.889999,120.139236,3385300
200,2020-10-16,125.169998,126.43,124.660004,125.93,121.139671,4710400
201,2020-10-19,126.800003,127.349998,125.080002,125.519997,120.745262,7478700
202,2020-10-20,119.800003,120.150002,116.839996,117.370003,112.905296,21501100
203,2020-10-21,116.660004,117.690002,114.790001,115.059998,110.683159,9755300
204,2020-10-22,115.0,116.059998,112.980003,115.760002,111.356544,7855800
205,2020-10-23,116.5,116.620003,115.529999,116.0,111.587402,3893400
206,2020-10-26,114.449997,114.900002,111.839996,112.220001,107.951195,7203400
207,2020-10-27,112.150002,112.220001,110.029999,110.559998,106.35434,5936100
208,2020-10-28,108.660004,109.730003,105.919998,106.650002,102.593079,9427300
209,2020-10-29,107.25,109.639999,106.550003,108.910004,104.767113,6760200
210,2020-10-30,107.900002,111.800003,107.75,111.660004,107.412506,7921500
211,2020-11-02,112.650002,113.830002,112.25,112.910004,108.614944,5311500
212,2020-11-03,114.0,115.650002,113.629997,114.160004,109.817398,4204300
213,2020-11-04,112.330002,113.910004,111.160004,111.900002,107.643364,5800100
214,2020-11-05,113.300003,115.290001,113.010002,114.769997,110.404198,4902200
215,2020-11-06,115.080002,115.099998,113.389999,114.040001,109.701965,5249200
216,2020-11-09,117.879997,119.739998,115.269997,115.529999,112.746803,8992200
217,2020-11-10,116.690002,118.169998,116.25,117.910004,115.069466,5622800
218,2020-11-11,118.120003,118.349998,116.220001,117.199997,114.376572,4289600
219,2020-11-12,115.629997,116.370003,113.480003,114.5,111.741615,6498200
220,2020-11-13,115.190002,117.370003,115.010002,116.849998,114.035004,4682600
221,2020-11-16,118.300003,118.550003,117.120003,118.360001,115.508629,5293400
222,2020-11-17,117.599998,118.540001,117.07,117.699997,114.864525,4134500
223,2020-11-18,117.720001,118.879997,116.75,116.769997,113.956932,4606800
224,2020-11-19,116.540001,117.449997,115.889999,117.18,114.357056,3439600
225,2020-11-20,117.599998,118.040001,116.690002,116.940002,114.122833,5024300
226,2020-11-23,117.43,120.519997,117.269997,120.089996,117.196945,5650400
227,2020-11-24,120.860001,124.730003,120.809998,124.419998,121.422638,7752500
228,2020-11-25,122.93,124.330002,122.110001,124.199997,121.207939,4135900
229,2020-11-27,124.199997,125.309998,123.910004,124.349998,121.354324,2091200
230,2020-11-30,124.099998,125.0,123.089996,123.519997,120.544312,5988000
231,2020-12-01,123.900002,125.830002,123.080002,123.160004,120.193001,5309100
232,2020-12-02,122.849998,124.639999,122.410004,124.620003,121.617821,3690700
233,2020-12-03,124.160004,124.860001,123.290001,123.610001,120.632149,4548200
234,2020-12-04,123.970001,127.379997,123.639999,127.199997,124.135666,5522800
235,2020-12-07,126.489998,126.970001,124.57,124.699997,121.695885,8318500
236,2020-12-08,125.32,126.330002,124.639999,125.709999,122.681564,5395000
237,2020-12-09,125.800003,127.690002,125.699997,126.790001,123.735542,6513500
238,2020-12-10,126.349998,126.93,124.940002,124.959999,121.949631,4803200
239,2020-12-11,124.080002,125.510002,123.610001,124.269997,121.276245,4481400
240,2020-12-14,125.32,126.239998,123.470001,123.529999,120.554077,5050000
241,2020-12-15,124.389999,125.93,123.440002,125.93,122.896263,4356200
242,2020-12-16,125.93,126.57,125.290001,125.550003,122.525414,4530100
243,2020-12-17,126.080002,126.089996,124.910004,125.550003,122.525414,3788000
244,2020-12-18,125.589996,126.400002,124.970001,125.849998,122.818192,7552800
245,2020-12-21,123.970001,124.18,121.720001,123.389999,120.41745,6115700
246,2020-12-22,123.309998,124.220001,122.410004,123.610001,120.632149,4336100
247,2020-12-23,123.879997,125.209999,123.739998,123.900002,120.915169,2693900
248,2020-12-24,125.0,125.099998,124.209999,124.690002,121.686134,1761100
249,2020-12-28,125.099998,126.599998,124.459999,124.82,121.813004,3615200
250,2020-12-29,125.349998,125.480003,123.239998,123.800003,120.817581,3487000
251,2020-12-30,123.800003,124.849998,123.629997,124.339996,121.344566,3380300
252,2020-12-31,124.220001,126.029999,123.989998,125.879997,122.847458,3574400
